"Order ID","Order Date","Order Quantity","Customer ID","Customer Name","Customer City","Customer Country","Customer Loyalty Card","Product ID","Product Coffee Type","Product Roast Type","Product Size (kg)","Product Unit Price","Product Price per 100g","Product Profit"
"FBI-35855-418","9/16/2020","6","06552-04430-AG","Sky Farnish","Eaton","United Kingdom","No","R-M-0.5","Robusta","Medium","0.5","5.97","1.194","0.3582"
"TXB-80533-417","10/28/2020","2","54597-57004-QM","Felicia Jecock","Baton Rouge","United States","No","L-L-1","Liberica","Light","1","15.85","1.585","2.0605"
"MBM-00112-248","9/2/2019","5","50238-24377-ZS","Currey MacAllister","Danbury","United States","Yes","L-L-1","Liberica","Light","1","15.85","1.585","2.0605"
"NFI-37188-246","9/8/2021","4","89490-75361-AF","Wilton Jallin","Boston","United States","No","A-D-2.5","Arabika","Dark","2.5","22.885","0.9154","2.05965"
"NHI-23264-055","2/15/2022","4","44799-09711-XW","Mallory Shrimpling","Allentown","United States","Yes","A-D-0.5","Arabika","Dark","0.5","5.97","1.194","0.5373"
"NID-20149-329","5/20/2021","2","49888-39458-PF","Antone Harrold","Toledo","United States","No","R-D-0.2","Robusta","Dark","0.2","2.685","1.3425","0.1611"
"JIG-27636-870","7/13/2020","4","67204-04870-LG","Alf Housaman","Grand Rapids","United States","No","R-L-1","Robusta","Light","1","11.95","1.195","0.717"
"CTE-31437-326","1/2/2019","3","22721-63196-UJ","Gladi Ducker","Belfast","United Kingdom","No","L-L-0.2","Liberica","Light","0.2","4.755","2.3775","0.61815"
"NJR-03699-189","10/8/2019","1","95152-82155-VQ","Goldie Wynes","Austin","United States","No","E-D-2.5","Excelca","Dark","2.5","27.945","1.1178","3.07395"
"CTE-31437-326","1/2/2019","4","22721-63196-UJ","Gladi Ducker","Belfast","United Kingdom","No","E-M-0.2","Excelca","Medium","0.2","4.125","2.0625","0.45375"
"CTE-31437-326","1/2/2019","4","22721-63196-UJ","Gladi Ducker","Belfast","United Kingdom","No","R-M-0.2","Robusta","Medium","0.2","2.985","1.4925","0.1791"
"SLD-63003-334","2/17/2022","6","55515-37571-RS","Wain Stearley","High Point","United States","No","L-M-0.2","Liberica","Medium","0.2","4.365","2.1825","0.56745"
"BXN-64230-789","12/19/2020","2","25598-77476-CB","Diane-marie Wincer","El Paso","United States","Yes","A-L-1","Arabika","Light","1","12.95","1.295","1.1655"
"XEE-37895-169","2/20/2019","3","14888-85625-TM","Perry Lyfield","Cleveland","United States","Yes","A-L-2.5","Arabika","Light","2.5","29.785","1.1914","2.68065"
"NKW-24945-846","10/4/2021","5","75977-30364-AY","Jocko Pray","Philadelphia","United States","No","A-D-2.5","Arabika","Dark","2.5","22.885","0.9154","2.05965"
"NOA-79645-377","11/9/2020","5","53729-30320-XZ","Ericka Tripp","Mesa","United States","No","R-D-0.5","Robusta","Dark","0.5","5.37","1.074","0.3222"
"TNW-41601-420","11/24/2020","5","66458-91190-YC","Marja Urion","Virginia","Ireland","Yes","R-M-1","Robusta","Medium","1","9.95","0.995","0.597"
"XQJ-86887-506","11/6/2021","4","66458-91190-YC","Marja Urion","Virginia","Ireland","Yes","E-L-1","Excelca","Light","1","14.85","1.485","1.6335"
"NOK-50349-551","3/3/2021","3","09595-95726-OV","Eddi Sedgebeer","Miami Beach","United States","Yes","R-D-0.5","Robusta","Dark","0.5","5.37","1.074","0.3222"
"NOP-21394-646","5/23/2021","2","16982-35708-BZ","Nealson Cuttler","Washington","United States","No","L-D-2.5","Liberica","Dark","2.5","29.785","1.1914","3.87205"
"IPA-94170-889","12/4/2019","3","64439-27325-LG","Camellia Kid","Whitegate","Ireland","Yes","R-L-0.2","Robusta","Light","0.2","3.585","1.7925","0.2151"
"YQL-63755-365","7/31/2020","4","78570-76770-LB","Carolann Beine","Birmingham","United States","Yes","A-M-0.2","Arabika","Medium","0.2","3.375","1.6875","0.30375"
"RKW-81145-984","3/11/2019","3","98661-69719-VI","Celia Bakeup","Saint Cloud","United States","No","L-L-1","Liberica","Light","1","15.85","1.585","2.0605"
"MBT-23379-866","5/10/2022","5","82990-92703-IX","Nataniel Helkin","Philadelphia","United States","No","L-L-1","Liberica","Light","1","15.85","1.585","2.0605"
"GEJ-39834-935","12/25/2021","6","49412-86877-VY","Pippo Witherington","Detroit","United States","Yes","L-M-0.2","Liberica","Medium","0.2","4.365","2.1825","0.56745"
"KRW-91640-596","4/22/2022","3","70879-00984-FJ","Tildie Tilzey","Saint Louis","United States","No","R-L-0.5","Robusta","Light","0.5","7.17","1.434","0.4302"
"NOP-21394-646","5/23/2021","3","16982-35708-BZ","Nealson Cuttler","Washington","United States","No","L-D-2.5","Liberica","Dark","2.5","29.785","1.1914","3.87205"
"NQS-01613-687","3/12/2021","1","10204-31464-SA","Bar O' Mahony","Huntsville","United States","Yes","L-D-0.5","Liberica","Dark","0.5","7.77","1.554","1.0101"
"NUO-20013-488","12/4/2020","6","03090-88267-BQ","Avrit Davidowsky","Grand Rapids","United States","No","A-D-0.2","Arabika","Dark","0.2","2.985","1.4925","0.26865"
"JSU-23781-256","9/7/2021","4","76499-89100-JQ","Mag Armistead","New Orleans","United States","No","R-M-1","Robusta","Medium","1","9.95","0.995","0.597"
"NVN-66443-451","8/20/2021","2","98921-82417-GN","Alric Darth","Anchorage","United States","No","R-D-1","Robusta","Dark","1","8.95","0.895","0.537"
"VPX-44956-367","6/9/2019","5","39582-35773-ZJ","Vasili Upstone","Topeka","United States","No","R-M-0.5","Robusta","Medium","0.5","5.97","1.194","0.3582"
"NWT-78222-575","12/31/2019","1","75986-98864-EZ","Tiffany Scardafield","Portarlington","Ireland","No","A-D-0.2","Arabika","Dark","0.2","2.985","1.4925","0.26865"
"DNZ-11665-950","2/28/2021","2","10637-45522-ID","Erny Stenyng","Springfield","United States","No","L-L-2.5","Liberica","Light","2.5","36.455","1.4582","4.73915"
"NXF-15738-707","1/26/2020","2","28699-16256-XV","Javier Causnett","Silver Spring","United States","No","R-D-0.5","Robusta","Dark","0.5","5.37","1.074","0.3222"
"YDS-02797-307","6/5/2022","4","06058-48844-PI","Webb Speechly","Seattle","United States","Yes","E-M-2.5","Excelca","Medium","2.5","31.625","1.265","3.47875"
"BPG-68988-842","2/21/2019","5","53631-24432-SY","Irvine Phillpot","Wootton","United Kingdom","No","E-M-0.5","Excelca","Medium","0.5","8.25","1.65","0.9075"
"XZG-51938-658","4/5/2020","6","18275-73980-KL","Lem Pennacci","Waco","United States","No","E-L-0.5","Excelca","Light","0.5","8.91","1.782","0.9801"
"KAR-24978-271","1/10/2019","6","23187-65750-HZ","Starr Arpin","Richmond","United States","No","R-M-1","Robusta","Medium","1","9.95","0.995","0.597"
"FQK-28730-361","4/12/2022","6","22725-79522-GP","Donny Fries","Toledo","United States","No","R-M-1","Robusta","Medium","1","9.95","0.995","0.597"
"NXM-89323-646","3/22/2019","1","28158-93383-CK","Kameko Philbrick","Washington","United States","Yes","E-D-1","Excelca","Dark","1","12.15","1.215","1.3365"
"XMC-20620-809","5/14/2021","2","83543-79246-ON","Nannie Naseby","Winter Haven","United States","Yes","E-M-0.5","Excelca","Medium","0.5","8.25","1.65","0.9075"
"NYQ-24237-772","8/16/2019","4","13441-34686-SW","Johna Bluck","Jacksonville","United States","No","L-D-0.5","Liberica","Dark","0.5","7.77","1.554","1.0101"
"LWJ-06793-303","1/2/2022","2","95424-67020-AP","Kris O'Cullen","Adare","Ireland","Yes","R-M-2.5","Robusta","Medium","2.5","22.885","0.9154","1.3731"
"FLM-82229-989","1/24/2022","2","73017-69644-MS","Timoteo Glisane","Ballivor","Ireland","No","L-L-0.2","Liberica","Light","0.2","4.755","2.3775","0.61815"
"NYY-73968-094","8/15/2019","6","70451-38048-AH","Noam Climance","Seattle","United States","No","R-D-0.5","Robusta","Dark","0.5","5.37","1.074","0.3222"
"OAM-76916-748","1/27/2022","3","63025-62939-AN","Gonzales Cicculi","Washington","United States","Yes","E-D-1","Excelca","Dark","1","12.15","1.215","1.3365"
"OAW-17338-101","2/23/2020","6","52143-35672-JF","Tuckie Mathonnet","Columbus","United States","No","R-D-0.2","Robusta","Dark","0.2","2.685","1.3425","0.1611"
"FHD-89872-325","4/29/2019","4","31715-98714-OO","Killian Osler","Lansing","United States","Yes","L-L-1","Liberica","Light","1","15.85","1.585","2.0605"
"OGW-60685-912","11/21/2020","4","67423-10113-LM","Hildegarde Brangan","Evansville","United States","Yes","E-D-2.5","Excelca","Dark","2.5","27.945","1.1178","3.07395"
"MDG-14481-513","5/19/2021","4","64897-79178-MH","Zack Pellett","Shreveport","United States","No","A-M-2.5","Arabika","Medium","2.5","25.875","1.035","2.32875"
"OFN-49424-848","7/3/2021","2","73346-85564-JB","Ilaire Sprakes","San Jose","United States","No","R-L-2.5","Robusta","Light","2.5","27.485","1.0994","1.6491"
"NFA-03411-746","2/8/2020","2","07476-13102-NJ","Heda Fromant","Philadelphia","United States","No","A-L-0.5","Arabika","Light","0.5","7.77","1.554","0.6993"
"OGY-19377-175","7/9/2019","1","49084-44492-OJ","Barney Chisnell","Tullamore","Ireland","Yes","E-D-0.5","Excelca","Dark","0.5","7.29","1.458","0.8019"
"OLH-95722-362","10/24/2021","3","48553-69225-VX","Devland Gritton","Pasadena","United States","Yes","L-D-0.5","Liberica","Dark","0.5","7.77","1.554","1.0101"
"NBT-35757-542","7/7/2021","3","73647-66148-VM","Bette-ann Munden","Oklahoma City","United States","Yes","E-L-0.2","Excelca","Light","0.2","4.455","2.2275","0.49005"
"OYU-25085-528","2/5/2021","4","10142-55267-YO","Wilek Lightollers","New York City","United States","Yes","E-L-0.2","Excelca","Light","0.2","4.455","2.2275","0.49005"
"DSL-69915-544","3/10/2021","3","10142-55267-YO","Wilek Lightollers","New York City","United States","Yes","R-L-0.2","Robusta","Light","0.2","3.585","1.7925","0.2151"
"OPY-30711-853","7/17/2021","1","81861-66046-SU","Ruy Cancellieri","Confey","Ireland","No","A-D-0.2","Arabika","Dark","0.2","2.985","1.4925","0.26865"
"ORX-57454-917","9/6/2021","3","76209-39601-ZR","Gnni Cheeke","London","United Kingdom","Yes","E-D-2.5","Excelca","Dark","2.5","27.945","1.1178","3.07395"
"OKU-29966-417","10/23/2019","4","76192-13390-HZ","Granville Alberts","Belfast","United Kingdom","Yes","E-L-0.2","Excelca","Light","0.2","4.455","2.2275","0.49005"
"MEX-29350-659","9/11/2020","5","02009-87294-SY","Vasily Polglase","Toledo","United States","No","E-M-1","Excelca","Medium","1","13.75","1.375","1.5125"
"NOY-99738-977","9/29/2019","2","82872-34456-LJ","Madelaine Sharples","Newton","United Kingdom","Yes","R-L-2.5","Robusta","Light","2.5","27.485","1.0994","1.6491"
"TCR-01064-030","3/3/2021","6","13181-04387-LI","Sigfrid Busch","Bantry","Ireland","No","E-M-1","Excelca","Medium","1","13.75","1.375","1.5125"
"YUL-42750-776","11/23/2021","2","24845-36117-TI","Cissiee Raisbeck","Shreveport","United States","Yes","L-M-0.2","Liberica","Medium","0.2","4.365","2.1825","0.56745"
"OVI-27064-381","11/13/2019","3","37274-08534-FM","Selma McMillian","Akron","United States","No","R-D-0.5","Robusta","Dark","0.5","5.37","1.074","0.3222"
"ICC-73030-502","4/16/2022","3","59480-02795-IU","Reamonn Aynold","Milwaukee","United States","Yes","A-L-1","Arabika","Light","1","12.95","1.295","1.1655"
"ADP-04506-084","7/24/2021","6","61809-87758-LJ","Hatty Dovydenas","Amarillo","United States","Yes","E-M-2.5","Excelca","Medium","2.5","31.625","1.265","3.47875"
"PBP-87115-410","1/19/2021","5","93812-74772-MV","Reynolds Crookshanks","Lansing","United States","Yes","E-D-0.5","Excelca","Dark","0.5","7.29","1.458","0.8019"
"VSQ-07182-513","7/23/2019","6","18366-65239-WF","Brendan Grece","Halton","United Kingdom","No","L-L-0.2","Liberica","Light","0.2","4.755","2.3775","0.61815"
"NEX-63825-598","2/22/2020","2","72072-33025-SD","Abbe Thys","Knoxville","United States","No","R-L-0.5","Robusta","Light","0.5","7.17","1.434","0.4302"
"PJB-15659-994","11/13/2020","4","39457-62611-YK","Jorge Bettison","Longwood","Ireland","No","L-D-2.5","Liberica","Dark","2.5","29.785","1.1914","3.87205"
"NSQ-72210-345","9/20/2021","6","90940-63327-DJ","Audra Kelston","Fort Lauderdale","United States","Yes","A-M-0.2","Arabika","Medium","0.2","3.375","1.6875","0.30375"
"XRR-28376-277","5/2/2021","6","64481-42546-II","Elvina Angel","Tralee","Ireland","No","R-L-2.5","Robusta","Light","2.5","27.485","1.0994","1.6491"
"WHQ-25197-475","11/26/2021","4","27536-28463-NJ","Claiborne Mottram","Austin","United States","Yes","L-L-0.2","Liberica","Light","0.2","4.755","2.3775","0.61815"
"XTL-68000-371","4/7/2020","4","70140-82812-KD","Donalt Sangwin","Hyattsville","United States","No","A-M-0.5","Arabika","Medium","0.5","6.75","1.35","0.6075"
"YES-51109-625","1/31/2022","4","91895-55605-LS","Elizabet Aizikowitz","Ashley","United Kingdom","No","E-L-0.5","Excelca","Light","0.5","8.91","1.782","0.9801"
"PJC-31401-893","1/13/2021","3","11212-69985-ZJ","Rafaela Treacher","Greystones","Ireland","No","A-D-0.5","Arabika","Dark","0.5","5.97","1.194","0.5373"
"IOQ-84840-827","11/12/2019","6","32038-81174-JF","Cornie Venour","Shreveport","United States","No","A-M-1","Arabika","Medium","1","11.25","1.125","1.0125"
"FBD-56220-430","5/16/2022","6","59205-20324-NB","Maggy Harby","Pensacola","United States","Yes","R-L-0.2","Robusta","Light","0.2","3.585","1.7925","0.2151"
"COV-52659-202","2/12/2021","2","99899-54612-NX","Reggie Thickpenny","Los Angeles","United States","No","L-M-2.5","Liberica","Medium","2.5","33.465","1.3386","4.35045"
"PJH-42618-877","9/30/2021","5","93676-95250-XJ","Celestia Dolohunty","San Diego","United States","Yes","A-D-2.5","Arabika","Dark","2.5","22.885","0.9154","2.05965"
"PBT-36926-102","8/2/2021","4","19485-98072-PS","Don Flintiff","London","United Kingdom","No","L-M-1","Liberica","Medium","1","14.55","1.455","1.8915"
"PKJ-30083-501","12/27/2021","2","76948-43532-JS","Jordana Halden","Clones","Ireland","No","E-D-0.5","Excelca","Dark","0.5","7.29","1.458","0.8019"
"SPF-31673-217","6/9/2020","6","19485-98072-PS","Don Flintiff","London","United Kingdom","No","E-M-1","Excelca","Medium","1","13.75","1.375","1.5125"
"BLV-60087-454","6/8/2022","3","84493-71314-WX","Tymon Zanetti","Loughrea","Ireland","No","E-L-0.2","Excelca","Light","0.2","4.455","2.2275","0.49005"
"BLV-60087-454","6/8/2022","5","84493-71314-WX","Tymon Zanetti","Loughrea","Ireland","No","A-M-0.5","Arabika","Medium","0.5","6.75","1.35","0.6075"
"QYC-63914-195","5/14/2020","3","39789-43945-IV","Reinaldos Kirtley","Whittier","United States","Yes","E-L-1","Excelca","Light","1","14.85","1.485","1.6335"
"OIB-77163-890","12/25/2020","5","38972-89678-ZM","Carney Clemencet","Birmingham","United Kingdom","Yes","E-L-0.5","Excelca","Light","0.5","8.91","1.782","0.9801"
"PKN-19556-918","4/29/2022","4","00445-42781-KX","Faunie Brigham","Castlerea","Ireland","Yes","L-D-0.5","Liberica","Dark","0.5","7.77","1.554","1.0101"
"GQR-12490-152","3/14/2019","1","22832-98538-RB","Sidney Gawen","Sterling","United States","Yes","R-L-0.2","Robusta","Light","0.2","3.585","1.7925","0.2151"
"UOJ-28238-299","3/7/2021","6","30844-91890-ZA","Rickey Readie","Carson City","United States","No","R-L-0.2","Robusta","Light","0.2","3.585","1.7925","0.2151"
"UPF-60123-025","2/6/2020","3","88992-49081-AT","Zilvia Claisse","Saint Paul","United States","No","R-L-2.5","Robusta","Light","2.5","27.485","1.0994","1.6491"
"PKN-19556-918","4/29/2022","1","00445-42781-KX","Faunie Brigham","Castlerea","Ireland","Yes","A-D-0.2","Arabika","Dark","0.2","2.985","1.4925","0.26865"
"MGH-36050-573","8/3/2020","2","75156-80911-YT","Valenka Stansbury","El Paso","United States","Yes","R-M-0.5","Robusta","Medium","0.5","5.97","1.194","0.3582"
"UVF-59322-459","7/25/2019","6","53971-49906-PZ","Daniel Heinonen","Decatur","United States","No","E-L-2.5","Excelca","Light","2.5","34.155","1.3662","3.75705"
"VET-41158-896","4/29/2020","2","10728-17633-ST","Jewelle Shenton","Orange","United States","Yes","E-M-2.5","Excelca","Medium","2.5","31.625","1.265","3.47875"
"PKN-19556-918","4/29/2022","5","00445-42781-KX","Faunie Brigham","Castlerea","Ireland","Yes","R-D-2.5","Robusta","Dark","2.5","20.585","0.8234","1.2351"
"BPZ-51283-916","8/29/2021","2","87688-42420-TO","Kylie Mowat","Milwaukee","United States","No","A-M-2.5","Arabika","Medium","2.5","25.875","1.035","2.32875"
"UMM-28497-689","11/3/2020","3","05325-97750-WP","Cody Verissimo","Upton","United Kingdom","Yes","L-L-2.5","Liberica","Light","2.5","36.455","1.4582","4.73915"
"PMR-56062-609","1/10/2020","3","43605-12616-YH","Elka Windress","Baltimore","United States","No","E-D-0.5","Excelca","Dark","0.5","7.29","1.458","0.8019"
"OKA-93124-100","4/23/2020","5","05325-97750-WP","Cody Verissimo","Upton","United Kingdom","Yes","R-M-0.5","Robusta","Medium","0.5","5.97","1.194","0.3582"
"ETD-58130-674","11/5/2021","2","05325-97750-WP","Cody Verissimo","Upton","United Kingdom","Yes","E-M-0.5","Excelca","Medium","0.5","8.25","1.65","0.9075"
"OLF-77983-457","2/16/2019","2","51901-35210-UI","Gabriel Starcks","Chattanooga","United States","No","A-L-2.5","Arabika","Light","2.5","29.785","1.1914","2.68065"
"MVI-04946-827","11/27/2021","1","62483-50867-OM","Darby Dummer","Manchester","United Kingdom","No","E-L-1","Excelca","Light","1","14.85","1.485","1.6335"
"UOG-94188-104","11/23/2021","5","92753-50029-SD","Kienan Scholard","Columbus","United States","No","A-M-0.5","Arabika","Medium","0.5","6.75","1.35","0.6075"
"DSN-15872-519","12/2/2021","4","53809-98498-SN","Bo Kindley","Pasadena","United States","Yes","L-L-2.5","Liberica","Light","2.5","36.455","1.4582","4.73915"
"OUQ-73954-002","1/6/2019","4","66308-13503-KD","Krissie Hammett","San Francisco","United States","Yes","R-M-0.2","Robusta","Medium","0.2","2.985","1.4925","0.1791"
"PNU-22150-408","8/11/2019","6","77408-43873-RS","Nathaniel Bloxland","Daingean","Ireland","Yes","A-D-0.2","Arabika","Dark","0.2","2.985","1.4925","0.26865"
"POF-29666-012","4/1/2019","1","46885-00260-TL","Sada Roseborough","Tacoma","United States","Yes","R-D-0.5","Robusta","Dark","0.5","5.37","1.074","0.3222"
"TRA-79507-007","12/16/2019","4","70089-27418-UJ","Aurelia Burgwin","Migrate","United States","Yes","R-L-2.5","Robusta","Light","2.5","27.485","1.0994","1.6491"
"MZJ-77284-941","5/18/2019","5","99978-56910-BN","Emalee Rolin","Toledo","United States","Yes","E-L-0.2","Excelca","Light","0.2","4.455","2.2275","0.49005"
"AXN-57779-891","7/14/2019","3","09668-23340-IC","Donavon Fowle","Colorado Springs","United States","No","R-M-0.2","Robusta","Medium","0.2","2.985","1.4925","0.1791"
"PPP-78935-365","2/11/2021","4","91074-60023-IP","Abraham Coleman","Honolulu","United States","No","E-D-1","Excelca","Dark","1","12.15","1.215","1.3365"
"LTS-03470-353","7/16/2020","5","90985-89807-RW","Wang Powlesland","Pittsburgh","United States","Yes","A-L-2.5","Arabika","Light","2.5","29.785","1.1914","2.68065"
"PSY-45485-542","5/17/2019","3","62246-99443-HF","Araldo Bilbrook","Ashbourne","Ireland","Yes","R-D-0.5","Robusta","Dark","0.5","5.37","1.074","0.3222"
"PTY-86420-119","4/12/2021","4","25504-41681-WA","Orland Tadman","Miami","United States","Yes","A-D-0.5","Arabika","Dark","0.5","5.97","1.194","0.5373"
"RIK-61730-794","11/12/2020","6","69761-61146-KD","Ancell Fendt","Milwaukee","United States","Yes","L-M-0.2","Liberica","Medium","0.2","4.365","2.1825","0.56745"
"IDJ-55379-750","10/5/2019","4","24040-20817-QB","Angelia Cleyburn","Fort Lauderdale","United States","No","R-M-1","Robusta","Medium","1","9.95","0.995","0.597"
"OHX-11953-965","10/1/2019","2","19524-21432-XP","Temple Castiglione","Shreveport","United States","No","E-L-2.5","Excelca","Light","2.5","34.155","1.3662","3.75705"
"TVV-42245-088","3/6/2020","4","14398-43114-RV","Betti Lacasa","Beaumont","Ireland","No","A-M-0.2","Arabika","Medium","0.2","3.375","1.6875","0.30375"
"DYP-74337-787","10/23/2019","1","41486-52502-QQ","Gunilla Lynch","Sacramento","United States","No","R-M-0.5","Robusta","Medium","0.5","5.97","1.194","0.3582"
"IXW-20780-268","6/24/2020","2","20236-64364-QL","Shay Couronne","Fargo","United States","Yes","L-L-2.5","Liberica","Light","2.5","36.455","1.4582","4.73915"
"NGG-24006-937","3/16/2021","4","29102-40100-TZ","Linus Flippelli","Middleton","United Kingdom","No","E-M-2.5","Excelca","Medium","2.5","31.625","1.265","3.47875"
"JZC-31180-557","4/7/2020","1","09171-42203-EB","Rachelle Elizabeth","Tulsa","United States","No","L-M-2.5","Liberica","Medium","2.5","33.465","1.3386","4.35045"
"PVU-02950-470","1/28/2021","1","01927-46702-YT","Nelie Garnson","Merton","United Kingdom","No","E-D-1","Excelca","Dark","1","12.15","1.215","1.3365"
"QLC-52637-305","2/10/2019","4","34317-87258-HQ","Doralin Baison","Ballivor","Ireland","Yes","L-D-2.5","Liberica","Dark","2.5","29.785","1.1914","3.87205"
"CVA-64996-969","6/24/2020","6","13324-78688-MI","Cordy Odgaard","Portland","United States","No","A-L-1","Arabika","Light","1","12.95","1.295","1.1655"
"XTH-67276-442","3/3/2019","4","73799-04749-BM","Bertine Byrd","Las Vegas","United States","No","L-M-2.5","Liberica","Medium","2.5","33.465","1.3386","4.35045"
"QLM-07145-668","5/9/2019","2","86437-17399-FK","Colene Elgey","Midland","United States","No","E-D-0.2","Excelca","Dark","0.2","3.645","1.8225","0.40095"
"XSN-26809-910","6/28/2020","2","80467-17137-TO","Dianne Chardin","Ballybofey","Ireland","Yes","E-M-2.5","Excelca","Medium","2.5","31.625","1.265","3.47875"
"UDN-88321-005","7/5/2020","5","14640-87215-BK","Hailee Radbone","San Francisco","United States","No","R-L-0.5","Robusta","Light","0.5","7.17","1.434","0.4302"
"EXP-21628-670","3/2/2019","3","94447-35885-HK","Wallis Bernth","Pittsburgh","United States","No","A-M-2.5","Arabika","Medium","2.5","25.875","1.035","2.32875"
"VGM-24161-361","5/1/2022","2","71034-49694-CS","Byron Acarson","Houston","United States","Yes","E-M-2.5","Excelca","Medium","2.5","31.625","1.265","3.47875"
"QTG-93823-843","1/12/2022","3","46859-14212-FI","Chloris Sorrell","Norton","United Kingdom","No","E-D-0.5","Excelca","Dark","0.5","7.29","1.458","0.8019"
"PKN-19556-918","4/29/2022","6","00445-42781-KX","Faunie Brigham","Castlerea","Ireland","Yes","E-L-0.2","Excelca","Light","0.2","4.455","2.2275","0.49005"
"QTR-19001-114","11/21/2019","2","01035-70465-UO","Anselma Attwater","Charlottesville","United States","Yes","A-D-1","Arabika","Dark","1","9.95","0.995","0.8955"
"QUU-91729-492","7/29/2021","4","90312-11148-LA","Lowell Keenleyside","Saint Louis","United States","No","A-D-0.2","Arabika","Dark","0.2","2.985","1.4925","0.26865"
"RYY-38961-093","1/21/2021","6","14756-18321-CL","Linn Alaway","Fort Lauderdale","United States","No","A-M-0.2","Arabika","Medium","0.2","3.375","1.6875","0.30375"
"DXQ-44537-297","8/6/2020","4","96116-24737-LV","Marjorie Yoxen","Los Angeles","United States","No","E-L-0.5","Excelca","Light","0.5","8.91","1.782","0.9801"
"BPC-54727-307","12/21/2019","4","18684-73088-YL","Gaspar McGavin","Wilkes Barre","United States","No","R-L-1","Robusta","Light","1","11.95","1.195","0.717"
"KSH-47717-456","4/19/2020","3","74671-55639-TU","Lindy Uttermare","Denton","United States","No","L-M-1","Liberica","Medium","1","14.55","1.455","1.8915"
"ANK-59436-446","1/17/2022","4","17488-65879-XL","Eal D'Ambrogio","Lees Summit","United States","Yes","E-L-0.5","Excelca","Light","0.5","8.91","1.782","0.9801"
"AYY-83051-752","1/22/2019","6","46431-09298-OU","Carolee Winchcombe","Little Rock","United States","Yes","L-L-1","Liberica","Light","1","15.85","1.585","2.0605"
"CSW-59644-267","2/28/2020","1","60378-26473-FE","Benedikta Paumier","Ballisodare","Ireland","Yes","E-M-2.5","Excelca","Medium","2.5","31.625","1.265","3.47875"
"ITY-92466-909","8/7/2019","3","34927-68586-ZV","Neville Piatto","Daingean","Ireland","Yes","A-M-2.5","Arabika","Medium","2.5","25.875","1.035","2.32875"
"QWY-99467-368","11/6/2020","1","96434-50068-DZ","Nadeen Broomer","Omaha","United States","No","A-D-2.5","Arabika","Dark","2.5","22.885","0.9154","2.05965"
"BWZ-46364-547","9/9/2021","3","64918-67725-MN","Yardley Basill","Pittsburgh","United States","Yes","R-L-1","Robusta","Light","1","11.95","1.195","0.717"
"SBC-95710-706","2/19/2020","2","85634-61759-ND","Maggy Baistow","Ford","United Kingdom","Yes","E-M-0.2","Excelca","Medium","0.2","4.125","2.0625","0.45375"
"WRN-55114-031","6/29/2020","3","40180-22940-QB","Courtney Pallant","Dallas","United States","Yes","E-L-2.5","Excelca","Light","2.5","34.155","1.3662","3.75705"
"QXX-89943-393","3/12/2020","4","15673-18812-IU","Caddric Krzysztofiak","Mesquite","United States","No","R-D-0.2","Robusta","Dark","0.2","2.685","1.3425","0.1611"
"RFH-64349-897","10/22/2019","3","61954-61462-RJ","Muffin Yallop","Anchorage","United States","Yes","E-D-0.5","Excelca","Dark","0.5","7.29","1.458","0.8019"
"RGJ-12544-083","2/12/2020","3","48873-84433-PN","Carlie Harce","D煤n Laoghaire","Ireland","No","L-D-2.5","Liberica","Dark","2.5","29.785","1.1914","3.87205"
"CKS-47815-571","11/2/2021","3","45666-86771-EH","Ardith Chill","Thorpe","United Kingdom","Yes","L-L-0.5","Liberica","Light","0.5","9.51","1.902","1.2363"
"LJN-34281-921","12/17/2021","5","52143-35672-JF","Tuckie Mathonnet","Columbus","United States","No","R-L-2.5","Robusta","Light","2.5","27.485","1.0994","1.6491"
"RGM-01187-513","7/15/2022","6","28121-11641-UA","Babb Pollins","Shawnee Mission","United States","No","E-D-0.2","Excelca","Dark","0.2","3.645","1.8225","0.40095"
"ALP-37623-536","7/3/2020","6","24689-69376-XX","Charmane Denys","Carlton","United Kingdom","No","L-L-1","Liberica","Light","1","15.85","1.585","2.0605"
"RJR-12175-899","3/2/2019","3","37274-08534-FM","Selma McMillian","Akron","United States","No","E-D-0.5","Excelca","Dark","0.5","7.29","1.458","0.8019"
"USN-44968-231","9/10/2020","4","71749-05400-CN","Giana Tonnesen","Washington","United States","No","R-L-1","Robusta","Light","1","11.95","1.195","0.717"
"YZG-20575-451","3/2/2020","4","64845-00270-NO","Rhetta Zywicki","Ballinteer","Ireland","No","L-L-1","Liberica","Light","1","15.85","1.585","2.0605"
"HTH-52867-812","6/28/2021","4","29851-36402-UX","Almeria Burgett","Toledo","United States","No","A-M-2.5","Arabika","Medium","2.5","25.875","1.035","2.32875"
"RJV-08261-583","3/26/2022","5","48497-29281-FE","Pren Bess","Los Angeles","United States","Yes","A-D-0.2","Arabika","Dark","0.2","2.985","1.4925","0.26865"
"EQI-82205-066","9/20/2019","2","52316-30571-GD","Maxim McParland","Cedar Rapids","United States","Yes","R-M-2.5","Robusta","Medium","2.5","22.885","0.9154","1.3731"
"RRP-51647-420","4/18/2019","3","89292-52335-YZ","Livy Lathleiff","Shankill","Ireland","Yes","E-D-1","Excelca","Dark","1","12.15","1.215","1.3365"
"JYR-22052-185","1/1/2020","2","39528-19971-OR","Wren Place","Sunnyvale","United States","Yes","A-M-0.5","Arabika","Medium","0.5","6.75","1.35","0.6075"
